indicador;nivel_territorial;abertura_territorial;var_de_abertura1;categoria_de_abertura1;var_de_abertura2;categoria_de_abertura2;maio;junho;maio_para_junho;julho;junho_para_julho;agosto;julho_para_agosto;setembro;agosto_para_setembro;outubro;setembro_para_outubro;novembro;outubro_para_novembro
Pessoas ocupadas (mil pessoas);País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;20369,47227;20100,1699;-;19899,42423;-;20148,99115;-;20308,6424;-;20404,8454;-;20532,74635;-
CV - Pessoas ocupadas (%);País;Brasil;Sexo;Total;-;-;0,274865888;0,273794144;-;0,274317111;-;0,26871076;-;0,267043098;-;0,266707666;-;0,266398993;-
CV - Pessoas ocupadas (%);País;Brasil;Sexo;Homem;-;-;0,299309167;0,293703049;-;0,286314561;-;0,281418649;-;0,280601865;-;0,273930785;-;0,271543225;-
CV - Pessoas ocupadas (%);País;Brasil;Sexo;Mulher;-;-;0,409385904;0,409427015;-;0,435603876;-;0,432808455;-;0,42711417;-;0,430187449;-;0,42987007;-
CV - Pessoas ocupadas (%);País;Brasil;Cor ou raça;Total1;-;-;0,274865888;0,273794144;-;0,274317111;-;0,26871076;-;0,267043098;-;0,266707666;-;0,266398993;-
CV - Pessoas ocupadas (%);País;Brasil;Cor ou raça;Branca;-;-;0,69066233;0,67926272;-;0,678210085;-;0,667303348;-;0,659202836;-;0,665671052;-;0,659496218;-
CV - Pessoas ocupadas (%);País;Brasil;Cor ou raça;Preta ou parda;-;-;0,546688685;0,523391428;-;0,53654478;-;0,542624611;-;0,538195013;-;0,536791318;-;0,538695614;-
CV - Pessoas ocupadas (%);País;Brasil;Grupos de idade;Total;-;-;0,274865888;0,273794144;-;0,274317111;-;0,26871076;-;0,267043098;-;0,266707666;-;0,266398993;-
CV - Pessoas ocupadas (%);País;Brasil;Grupos de idade;14 a 29 anos;-;-;0,564543685;0,551771235;-;0,56897371;-;0,567538009;-;0,560355813;-;0,565080882;-;0,583975846;-
CV - Pessoas ocupadas (%);País;Brasil;Grupos de idade;30 a 49 anos;-;-;0,300139895;0,299664117;-;0,294392309;-;0,291876738;-;0,292498974;-;0,297874219;-;0,289649533;-
CV - Pessoas ocupadas (%);País;Brasil;Grupos de idade;50 a 59 anos;-;-;0,560289341;0,544477629;-;0,562199153;-;0,556081944;-;0,550712031;-;0,549351226;-;0,536801093;-
CV - Pessoas ocupadas (%);País;Brasil;Grupos de idade;60 anos ou mais;-;-;1,185483971;1,164085481;-;1,189891869;-;1,157628212;-;1,167998431;-;1,163497031;-;1,15001299;-
CV - Pessoas ocupadas (%);País;Brasil;Nível de instrução;Total;-;-;0,274865888;0,273794144;-;0,274317111;-;0,26871076;-;0,267043098;-;0,266707666;-;0,266398993;-
CV - Pessoas ocupadas (%);País;Brasil;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;0,978432808;0,930070287;-;0,931859446;-;0,910691527;-;0,909589414;-;0,9335585;-;0,933157385;-
CV - Pessoas ocupadas (%);País;Brasil;Nível de instrução;Fundamental completo ao médio incompleto;-;-;1,012428504;0,995718607;-;1,008553217;-;1,026228464;-;1,004737166;-;1,031765862;-;1,018650601;-
CV - Pessoas ocupadas (%);País;Brasil;Nível de instrução;Médio completo ao superior incompleto;-;-;0,56706858;0,551528987;-;0,559514369;-;0,55380056;-;0,552506628;-;0,563004368;-;0,56524487;-
CV - Pessoas ocupadas (%);País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;1,267193248;1,273416964;-;1,276544999;-;1,275040783;-;1,269748682;-;1,264864828;-;1,264457723;-
Distribuição das pessoas ocupadas (%);País;Brasil;Sexo;Total;-;-;100;100;Estável;100;Estável;100;Estável;100;Estável;100;Estável;100;Estável
Distribuição das pessoas ocupadas (%);País;Brasil;Sexo;Homem;-;-;57,20555643;57,41741551;-;58,25580333;-;58,45277309;-;58,5494151;-;58,4689444;-;58,40537883;-
Distribuição das pessoas ocupadas (%);País;Brasil;Sexo;Mulher;-;-;42,79444357;42,58258449;-;41,74419667;-;41,54722691;-;41,4505849;-;41,5310556;-;41,59462117;-
Distribuição das pessoas ocupadas (%);País;Brasil;Cor ou raça;Total1;-;-;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas ocupadas (%);País;Brasil;Cor ou raça;Branca;-;-;46,49425214;46,33957586;-;46,56470084;-;46,57278602;-;46,6003358;-;46,50657783;-;46,4713688;-
Distribuição das pessoas ocupadas (%);País;Brasil;Cor ou raça;Preta ou parda;-;-;52,26605999;52,52516943;-;52,31025407;-;52,29606325;-;52,28372306;-;52,409015;-;52,42775481;-
Distribuição das pessoas ocupadas (%);País;Brasil;Grupos de idade;Total;-;-;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas ocupadas (%);País;Brasil;Grupos de idade;14 a 29 anos;-;-;25,47632528;25,43851885;-;25,36370226;-;25,39913162;-;25,58171174;-;25,60472791;-;25,49175565;-
Distribuição das pessoas ocupadas (%);País;Brasil;Grupos de idade;30 a 49 anos;-;-;51,82900454;51,8096099;-;52,14819289;-;52,09665126;-;52,02252652;-;51,99534631;-;52,03878527;-
Distribuição das pessoas ocupadas (%);País;Brasil;Grupos de idade;50 a 59 anos;-;-;16,08248188;16,159487;-;16,11519865;-;16,07698669;-;16,00923329;-;15,95984716;-;16,00513866;-
Distribuição das pessoas ocupadas (%);País;Brasil;Grupos de idade;60 anos ou mais;-;-;6,612188302;6,592384253;-;6,372906203;-;6,427230425;-;6,386528453;-;6,440078617;-;6,464320421;-
Distribuição das pessoas ocupadas (%);País;Brasil;Nível de instrução;Total;-;-;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas ocupadas (%);País;Brasil;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;18,23344044;18,37419473;-;18,2592747;-;18,00982592;-;17,9104659;-;17,76139402;-;17,69608151;-
Distribuição das pessoas ocupadas (%);País;Brasil;Nível de instrução;Fundamental completo ao médio incompleto;-;-;15,48838401;15,39443586;-;15,17803643;-;15,29522913;-;15,24029939;-;15,4053116;-;15,39870083;-
Distribuição das pessoas ocupadas (%);País;Brasil;Nível de instrução;Médio completo ao superior incompleto;-;-;42,144931;42,14463686;-;42,14130836;-;42,16523302;-;42,36158979;-;42,58052732;-;42,65226714;-
Distribuição das pessoas ocupadas (%);País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;24,13324456;24,08673255;-;24,42138051;-;24,52971193;-;24,48764493;-;24,25276706;-;24,25295052;-
CV - Distribuição das pessoas ocupadas (%);País;Brasil;Sexo;Total;-;-;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas ocupadas (%);País;Brasil;Sexo;Homem;-;-;0,188343614;0,184596748;-;0,192504211;-;0,192093797;-;0,18890412;-;0,187698061;-;0,186727924;-
CV - Distribuição das pessoas ocupadas (%);País;Brasil;Sexo;Mulher;-;-;0,251768696;0,248906174;-;0,26864782;-;0,270256669;-;0,266829184;-;0,26424822;-;0,262195323;-
CV - Distribuição das pessoas ocupadas (%);País;Brasil;Cor ou raça;Total1;-;-;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas ocupadas (%);País;Brasil;Cor ou raça;Branca;-;-;0,585529608;0,56834975;-;0,572630612;-;0,570914754;-;0,564863763;-;0,568513459;-;0,565588663;-
CV - Distribuição das pessoas ocupadas (%);País;Brasil;Cor ou raça;Preta ou parda;-;-;0,52525358;0,505792189;-;0,514231749;-;0,514910103;-;0,509646346;-;0,510018425;-;0,50908185;-
CV - Distribuição das pessoas ocupadas (%);País;Brasil;Grupos de idade;Total;-;-;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas ocupadas (%);País;Brasil;Grupos de idade;14 a 29 anos;-;-;0,447083745;0,434811093;-;0,446169769;-;0,446436764;-;0,437594155;-;0,447842238;-;0,458355422;-
CV - Distribuição das pessoas ocupadas (%);País;Brasil;Grupos de idade;30 a 49 anos;-;-;0,217345015;0,211983072;-;0,214041269;-;0,212012707;-;0,210896976;-;0,216156907;-;0,214050133;-
CV - Distribuição das pessoas ocupadas (%);País;Brasil;Grupos de idade;50 a 59 anos;-;-;0,495388026;0,479306907;-;0,498794319;-;0,492899917;-;0,494998615;-;0,492818222;-;0,4869563;-
CV - Distribuição das pessoas ocupadas (%);País;Brasil;Grupos de idade;60 anos ou mais;-;-;1,105927755;1,085983735;-;1,111584993;-;1,092658931;-;1,10408011;-;1,098399797;-;1,08347536;-
CV - Distribuição das pessoas ocupadas (%);País;Brasil;Nível de instrução;Total;-;-;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas ocupadas (%);País;Brasil;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;0,976258284;0,933195746;-;0,938150896;-;0,919415071;-;0,915204174;-;0,937630292;-;0,941694482;-
CV - Distribuição das pessoas ocupadas (%);País;Brasil;Nível de instrução;Fundamental completo ao médio incompleto;-;-;1,007207668;0,99164008;-;1,001625144;-;1,013767533;-;0,992433093;-;1,019476218;-;1,010225891;-
CV - Distribuição das pessoas ocupadas (%);País;Brasil;Nível de instrução;Médio completo ao superior incompleto;-;-;0,516588995;0,508035606;-;0,514046282;-;0,510364122;-;0,515568671;-;0,519359363;-;0,51555734;-
CV - Distribuição das pessoas ocupadas (%);País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;1,18246687;1,179720345;-;1,185548763;-;1,189518557;-;1,181987633;-;1,183197495;-;1,183153786;-
Pessoas desocupadas (mil pessoas);País;Brasil;Sexo;Total;-;-;10129,07729;11815,27398;Aumento;12253,09268;Aumento;12926,40017;Aumento;13486,289;Aumento;13763,06929;Aumento;14038,44366;Aumento
Pessoas desocupadas (mil pessoas);País;Brasil;Sexo;Homem;-;-;5116,270806;5969,260633;-;6053,363036;-;6335,172711;-;6488,943756;-;6531,574074;-;6701,464456;-
Pessoas desocupadas (mil pessoas);País;Brasil;Sexo;Mulher;-;-;5012,806483;5846,013342;-;6199,729643;-;6591,227458;-;6997,345248;-;7231,495215;-;7336,9792;-
Pessoas desocupadas (mil pessoas);País;Brasil;Cor ou raça;Total1;-;-;10129,07729;11815,27398;-;12253,09268;-;12926,40017;-;13486,289;-;13763,06929;-;14038,44366;-
Pessoas desocupadas (mil pessoas);País;Brasil;Cor ou raça;Branca;-;-;3987,967644;4568,48842;-;4738,784022;-;4958,57226;-;5016,393771;-;5071,288914;-;5088,318824;-
Pessoas desocupadas (mil pessoas);País;Brasil;Cor ou raça;Preta ou parda;-;-;6008,458537;7125,555984;-;7365,046884;-;7813,911011;-;8330,061859;-;8547,953136;-;8782,457165;-
Pessoas desocupadas (mil pessoas);País;Brasil;Grupos de idade;Total;-;-;10129,07729;11815,27398;-;12253,09268;-;12926,40017;-;13486,289;-;13763,06929;-;14038,44366;-
Pessoas desocupadas (mil pessoas);País;Brasil;Grupos de idade;14 a 29 anos;-;-;4845,536805;5629,909752;-;5874,858797;-;6343,568488;-;6551,339484;-;6701,240278;-;6876,002502;-
Pessoas desocupadas (mil pessoas);País;Brasil;Grupos de idade;30 a 49 anos;-;-;3866,67786;4627,79185;-;4875,496481;-;5006,306612;-;5210,240381;-;5321,82286;-;5334,420244;-
Pessoas desocupadas (mil pessoas);País;Brasil;Grupos de idade;50 a 59 anos;-;-;989,6632499;1121,720499;-;1121,161244;-;1195,85678;-;1303,749376;-;1315,567412;-;1365,137874;-
Pessoas desocupadas (mil pessoas);País;Brasil;Grupos de idade;60 anos ou mais;-;-;427,1993742;435,8518739;-;381,5761567;-;380,6682883;-;420,9597632;-;424,4387391;-;462,8830365;-
Pessoas desocupadas (mil pessoas);País;Brasil;Nível de instrução;Total;-;-;10129,07729;11815,27398;-;12253,09268;-;12926,40017;-;13486,289;-;13763,06929;-;14038,44366;-
Pessoas desocupadas (mil pessoas);País;Brasil;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;2054,982537;2386,995004;-;2268,5468;-;2342,371092;-;2544,283929;-;2535,342451;-;2624,029342;-
Pessoas desocupadas (mil pessoas);País;Brasil;Nível de instrução;Fundamental completo ao médio incompleto;-;-;2127,467323;2494,612442;-;2580,768315;-;2760,485785;-;2885,826132;-;2979,274097;-;3076,028954;-
Pessoas desocupadas (mil pessoas);País;Brasil;Nível de instrução;Médio completo ao superior incompleto;-;-;4759,775663;5578,075507;-;5976,089368;-;6353,523556;-;6616,813253;-;6760,910659;-;6864,458694;-
Pessoas desocupadas (mil pessoas);País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;1186,851766;1355,591023;-;1427,688197;-;1470,019736;-;1439,36569;-;1487,542083;-;1473,926666;-
CV - Pessoas desocupadas (%);País;Brasil;Sexo;Total;-;-;1,437117988;1,327450051;-;1,190923033;-;1,208998313;-;1,211461975;-;1,175761036;-;1,128608634;-
CV - Pessoas desocupadas (%);País;Brasil;Sexo;Homem;-;-;1,673647004;1,580837361;-;1,44352231;-;1,426256164;-;1,424345521;-;1,421848638;-;1,400227305;-
CV - Pessoas desocupadas (%);País;Brasil;Sexo;Mulher;-;-;1,820894766;1,636611576;-;1,540248717;-;1,539816981;-;1,513212193;-;1,484937987;-;1,43619705;-
CV - Pessoas desocupadas (%);País;Brasil;Cor ou raça;Total1;-;-;1,437117988;1,327450051;-;1,190923033;-;1,208998313;-;1,211461975;-;1,175761036;-;1,128608634;-
CV - Pessoas desocupadas (%);País;Brasil;Cor ou raça;Branca;-;-;2,33320755;2,050751596;-;1,939647825;-;1,97548226;-;1,903478209;-;1,936299777;-;1,942298915;-
CV - Pessoas desocupadas (%);País;Brasil;Cor ou raça;Preta ou parda;-;-;1,773083641;1,644997971;-;1,517743645;-;1,500823026;-;1,534750424;-;1,459077987;-;1,409244054;-
CV - Pessoas desocupadas (%);País;Brasil;Grupos de idade;Total;-;-;1,437117988;1,327450051;-;1,190923033;-;1,208998313;-;1,211461975;-;1,175761036;-;1,128608634;-
CV - Pessoas desocupadas (%);País;Brasil;Grupos de idade;14 a 29 anos;-;-;1,778292264;1,653496107;-;1,54744062;-;1,555446278;-;1,484475942;-;1,488037764;-;1,41372616;-
CV - Pessoas desocupadas (%);País;Brasil;Grupos de idade;30 a 49 anos;-;-;1,949233872;1,728636037;-;1,631080811;-;1,626951546;-;1,643058444;-;1,603408778;-;1,605493118;-
CV - Pessoas desocupadas (%);País;Brasil;Grupos de idade;50 a 59 anos;-;-;3,438284354;3,205979849;-;3,188964042;-;2,936002916;-;2,836574668;-;2,834728827;-;2,787739468;-
CV - Pessoas desocupadas (%);País;Brasil;Grupos de idade;60 anos ou mais;-;-;5,220908621;5,469541387;-;5,195628138;-;5,309276269;-;4,964744631;-;4,74894227;-;4,591290426;-
CV - Pessoas desocupadas (%);País;Brasil;Nível de instrução;Total;-;-;1,437117988;1,327450051;-;1,190923033;-;1,208998313;-;1,211461975;-;1,175761036;-;1,128608634;-
CV - Pessoas desocupadas (%);País;Brasil;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;2,876944334;2,597772264;-;2,587900247;-;2,575952063;-;2,544730004;-;2,332385501;-;2,348085511;-
CV - Pessoas desocupadas (%);País;Brasil;Nível de instrução;Fundamental completo ao médio incompleto;-;-;2,656118339;2,352359361;-;2,249103102;-;2,224697403;-;2,208431883;-;2,236026802;-;2,154312105;-
CV - Pessoas desocupadas (%);País;Brasil;Nível de instrução;Médio completo ao superior incompleto;-;-;1,894869012;1,736685428;-;1,564890673;-;1,590676933;-;1,555874007;-;1,548366531;-;1,531563785;-
CV - Pessoas desocupadas (%);País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;3,634289364;3,378019954;-;3,210799572;-;3,29949551;-;3,164240471;-;3,224350851;-;3,175245336;-
Distribuição das pessoas desocupadas (%);País;Brasil;Sexo;Total;-;-;100;100;Estável;100;Estável;100;Estável;100;Estável;100;Estável;100;Estável
Distribuição das pessoas desocupadas (%);País;Brasil;Sexo;Homem;-;-;50,51072926;50,52155917;-;49,40273606;-;49,00956669;-;48,11511717;-;47,45724908;-;47,73651994;-
Distribuição das pessoas desocupadas (%);País;Brasil;Sexo;Mulher;-;-;49,48927074;49,47844083;-;50,59726394;-;50,99043331;-;51,88488283;-;52,54275092;-;52,26348006;-
Distribuição das pessoas desocupadas (%);País;Brasil;Cor ou raça;Total1;-;-;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas desocupadas (%);País;Brasil;Cor ou raça;Branca;-;-;39,37148005;38,66595416;-;38,67418737;-;38,36003988;-;37,19624998;-;36,84707827;-;36,24560492;-
Distribuição das pessoas desocupadas (%);País;Brasil;Cor ou raça;Preta ou parda;-;-;59,31891292;60,30800469;-;60,10765671;-;60,4492427;-;61,76689419;-;62,10789873;-;62,56004854;-
Distribuição das pessoas desocupadas (%);País;Brasil;Grupos de idade;Total;-;-;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas desocupadas (%);País;Brasil;Grupos de idade;14 a 29 anos;-;-;47,83788954;47,64942196;-;47,94592639;-;49,07451731;-;48,57777764;-;48,69001338;-;48,97980624;-
Distribuição das pessoas desocupadas (%);País;Brasil;Grupos de idade;30 a 49 anos;-;-;38,17403846;39,16787592;-;39,78992577;-;38,72931788;-;38,63361062;-;38,66741312;-;37,99865836;-
Distribuição das pessoas desocupadas (%);País;Brasil;Grupos de idade;50 a 59 anos;-;-;9,770517311;9,493817082;-;9,150026641;-;9,251274638;-;9,667221096;-;9,558677535;-;9,724282172;-
Distribuição das pessoas desocupadas (%);País;Brasil;Grupos de idade;60 anos ou mais;-;-;4,21755469;3,688885039;-;3,1141212;-;2,944890173;-;3,121390644;-;3,08389597;-;3,297253227;-
Distribuição das pessoas desocupadas (%);País;Brasil;Nível de instrução;Total;-;-;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas desocupadas (%);País;Brasil;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;20,28795396;20,20262085;-;18,51407526;-;18,12083071;-;18,86570819;-;18,42134481;-;18,69173967;-
Distribuição das pessoas desocupadas (%);País;Brasil;Nível de instrução;Fundamental completo ao médio incompleto;-;-;21,00356491;21,11345405;-;21,06217901;-;21,35541024;-;21,39822253;-;21,64687276;-;21,91146704;-
Distribuição das pessoas desocupadas (%);País;Brasil;Nível de instrução;Médio completo ao superior incompleto;-;-;46,99120687;47,21071656;-;48,77208983;-;49,15153077;-;49,06326159;-;49,12356769;-;48,89757627;-
Distribuição das pessoas desocupadas (%);País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;11,71727426;11,47320854;-;11,6516559;-;11,37222828;-;10,67280769;-;10,80821474;-;10,49921702;-
CV - Distribuição das pessoas desocupadas (%);País;Brasil;Sexo;Total;-;-;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas desocupadas (%);País;Brasil;Sexo;Homem;-;-;0,985094214;0,899257495;-;0,911651657;-;0,879978948;-;0,866684032;-;0,902453593;-;0,900219989;-
CV - Distribuição das pessoas desocupadas (%);País;Brasil;Sexo;Mulher;-;-;1,005426558;0,918215894;-;0,890128886;-;0,845793693;-;0,803713942;-;0,815107017;-;0,822244699;-
CV - Distribuição das pessoas desocupadas (%);País;Brasil;Cor ou raça;Total1;-;-;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas desocupadas (%);País;Brasil;Cor ou raça;Branca;-;-;1,735314596;1,545206782;-;1,505505736;-;1,501466511;-;1,503620646;-;1,502894692;-;1,549766402;-
CV - Distribuição das pessoas desocupadas (%);País;Brasil;Cor ou raça;Preta ou parda;-;-;1,146212136;0,98585382;-;0,965169641;-;0,952639337;-;0,905454878;-;0,895469228;-;0,885498279;-
CV - Distribuição das pessoas desocupadas (%);País;Brasil;Grupos de idade;Total;-;-;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas desocupadas (%);País;Brasil;Grupos de idade;14 a 29 anos;-;-;1,107209758;1,013416968;-;0,982540688;-;0,939237182;-;0,885866887;-;0,88414297;-;0,885212736;-
CV - Distribuição das pessoas desocupadas (%);País;Brasil;Grupos de idade;30 a 49 anos;-;-;1,306987621;1,159629734;-;1,156120982;-;1,138883237;-;1,06349715;-;1,070288495;-;1,094127387;-
CV - Distribuição das pessoas desocupadas (%);País;Brasil;Grupos de idade;50 a 59 anos;-;-;3,092957707;2,852311654;-;2,913402303;-;2,692006926;-;2,59556038;-;2,633985747;-;2,555568463;-
