indicador;nivel_territorial;abertura_territorial;var_de_abertura1;categoria_de_abertura1;var_de_abertura2;categoria_de_abertura2;maio;junho;maio_para_junho;julho;junho_para_julho;agosto;julho_para_agosto;setembro;agosto_para_setembro;outubro;setembro_para_outubro;novembro;outubro_para_novembro
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Grupos de Idade;Total;-;-;3870,425776;2155,687632;-;1786,603244;-;1335,58075;-;861,7708965;-;702,3583867;-;795,8374473;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Grupos de Idade;0 a 9 anos;-;-;93,67227423;65,50703148;-;44,72374406;-;29,49491792;-;35,39575428;-;21,63166121;-;24,72280703;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Grupos de Idade;10 a 19 anos;-;-;380,3003687;216,2027438;-;170,0140586;-;149,2455009;-;73,61299838;-;78,26148136;-;68,55167089;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Grupos de Idade;20 a 29 anos;-;-;829,1592537;461,0923988;-;375,0056152;-;259,2108033;-;151,6231487;-;135,5767473;-;185,7843384;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Grupos de Idade;30 a 59 anos;-;-;2134,778465;1179,37211;-;984,8968649;-;753,2758949;-;492,3309811;-;366,2656696;-;427,214042;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Grupos de Idade;60 anos ou mais;-;-;432,5154143;233,5133476;-;211,9629609;-;144,3536329;-;108,808014;-;100,6228272;-;89,56458902;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Grupos de Idade 2;Total ;-;-;3870,425776;2155,687632;-;1786,603244;-;1335,58075;-;861,7708965;-;702,3583867;-;795,8374473;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Grupos de Idade 2;0 a 59 anos ;-;-;3437,910361;1922,174285;-;1574,640283;-;1191,227117;-;752,9628825;-;601,7355595;-;706,2728583;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Grupos de Idade 2;60 anos ou mais ;-;-;432,5154143;233,5133476;-;211,9629609;-;144,3536329;-;108,808014;-;100,6228272;-;89,56458902;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Cor ou Raça;Total4;-;-;3870,425776;2155,687632;-;1786,603244;-;1335,58075;-;861,7708965;-;702,3583867;-;795,8374473;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Cor ou Raça;Branca;-;-;1065,102081;630,3672466;-;661,8988883;-;526,8176958;-;389,4551033;-;298,5189732;-;355,4347237;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Cor ou Raça;Preta ou parda;-;-;2742,524654;1495,08744;-;1098,176304;-;789,2597075;-;464,8078092;-;396,4799322;-;432,3041189;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Nível de instrução;Total;-;-;3870,425776;2155,687632;-;1786,603244;-;1335,58075;-;861,7708965;-;702,3583867;-;795,8374473;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;1099,655459;630,6040834;-;514,4398827;-;391,1425467;-;228,1133121;-;198,5233171;-;187,5792;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Nível de instrução;Fundamental completo ao médio incompleto;-;-;726,4901818;393,7109732;-;332,0250341;-;256,4794546;-;163,4895035;-;117,8950603;-;120,2454867;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Nível de instrução;Médio completo ao superior incompleto;-;-;1567,338178;867,6567503;-;679,7850065;-;493,7268772;-;315,2778629;-;258,970877;-;319,9112285;-
Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (mil pessoas);País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;476,9419575;263,7158253;-;260,3533203;-;194,2318713;-;154,8902181;-;126,9691324;-;168,1015321;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Total;-;-;2,31080403;2,646055334;-;3,030829337;-;3,380745247;-;4,688102605;-;4,309613369;-;4,295328303;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Homem;-;-;2,884602149;3,609031064;-;3,982541618;-;4,412261807;-;6,370637815;-;6,390169713;-;5,518931114;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Mulher;-;-;2,530426502;2,819596874;-;3,47498632;-;3,890761426;-;5,012599932;-;4,970532605;-;5,0489913;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;Total;-;-;2,31080403;2,646055334;-;3,030829337;-;3,380745247;-;4,688102605;-;4,309613369;-;4,295328303;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;0 a 9 anos;-;-;11,75138005;12,49528719;-;15,92519285;-;16,14831214;-;31,659796;-;20,46162986;-;20,29670258;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;10 a 19 anos;-;-;5,563166397;6,458857055;-;7,954905313;-;8,843307013;-;14,36102576;-;10,46626277;-;12,24041523;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;20 a 29 anos;-;-;4,0819157;4,951841054;-;5,595341345;-;6,54719151;-;8,804599746;-;9,700429361;-;8,508172474;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;30 a 59 anos;-;-;2,504613533;3,005103571;-;3,524611203;-;3,930306726;-;5,541183705;-;5,507121553;-;5,058587405;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;60 anos ou mais;-;-;4,922411681;5,845384429;-;6,360380044;-;7,536090794;-;8,858540479;-;9,671190033;-;9,758933495;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;Total ;-;-;2,31080403;2,646055334;-;3,030829337;-;3,380745247;-;4,688102605;-;4,309613369;-;4,295328303;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;0 a 59 anos ;-;-;2,415874766;2,812129372;-;3,24113943;-;3,580016524;-;5,077635786;-;4,65341131;-;4,573389335;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;60 anos ou mais ;-;-;4,922411681;5,845384429;-;6,360380044;-;7,536090794;-;8,858540479;-;9,671190033;-;9,758933495;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Total4;-;-;2,31080403;2,646055334;-;3,030829337;-;3,380745247;-;4,688102605;-;4,309613369;-;4,295328303;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Branca;-;-;3,693254988;4,53884008;-;5,125973318;-;5,537113257;-;7,289583964;-;6,519147607;-;5,549706398;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Preta ou parda;-;-;2,738784702;3,059874973;-;3,649307849;-;3,957439679;-;5,295430616;-;5,642249891;-;5,859484868;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Total;-;-;2,31080403;2,646055334;-;3,030829337;-;3,380745247;-;4,688102605;-;4,309613369;-;4,295328303;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;4,190515063;4,209948465;-;4,741973664;-;4,96764801;-;8,028361629;-;7,049819386;-;7,609438969;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Fundamental completo ao médio incompleto;-;-;4,123029911;5,420601312;-;5,898510866;-;6,536921825;-;8,614322796;-;10,5213531;-;9,100513053;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Médio completo ao superior incompleto;-;-;2,979057312;3,554787504;-;4,408985353;-;4,985628592;-;5,969724761;-;6,813962001;-;5,870748768;-
CV - Pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;4,944579796;6,110692201;-;6,944896828;-;7,870140872;-;12,32206156;-;9,549563901;-;8,169731165;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Total;-;-;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Homem;-;-;43,33950366;43,1121751;-;42,68982928;-;42,83380332;-;43,25965079;-;42,61774786;-;43,1230155;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Mulher;-;-;56,66049634;56,8878249;-;57,31017072;-;57,16619668;-;56,74034921;-;57,38225214;-;56,8769845;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;Total;-;-;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;0 a 9 anos;-;-;7,228395333;7,702002749;-;7,805596076;-;9,955722286;-;9,09755336;-;10,44675029;-;10,91786239;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;10 a 19 anos;-;-;9,44795882;9,032112112;-;9,471756451;-;10,08140904;-;9,481788351;-;9,886890553;-;9,586049018;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;20 a 29 anos;-;-;17,89480916;17,24473435;-;16,89593541;-;16,40311591;-;16,07439989;-;15,97509465;-;16,48801295;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;30 a 59 anos;-;-;50,59720519;50,21210118;-;49,47578056;-;47,33620482;-;47,49542472;-;46,24617386;-;45,59743373;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;60 anos ou mais;-;-;14,83163149;15,80904961;-;16,35093151;-;16,22354794;-;17,85083368;-;17,44509064;-;17,41064191;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;Total ;-;-;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;0 a 59 anos ;-;-;85,16836851;84,19095039;-;83,64906849;-;83,77645206;-;82,14916632;-;82,55490936;-;82,58935809;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;60 anos ou mais ;-;-;14,83163149;15,80904961;-;16,35093151;-;16,22354794;-;17,85083368;-;17,44509064;-;17,41064191;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Total4;-;-;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Branca;-;-;40,29012088;40,70338461;-;42,16304488;-;43,46769138;-;43,10462102;-;41,93027951;-;44,44799115;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Preta ou parda;-;-;58,22416709;58,0209079;-;56,5860144;-;55,34431838;-;55,69091922;-;57,1092424;-;54,4389279;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Total;-;-;100;100;-;100;-;100;-;100;-;100;-;100;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;32,80668361;34,72226709;-;35,0734281;-;38,01767952;-;37,62637067;-;38,80011137;-;37,63176014;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Fundamental completo ao médio incompleto;-;-;16,33865302;15,9124814;-;16,62314188;-;15,87040622;-;15,3324827;-;15,51119727;-;15,7375125;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Médio completo ao superior incompleto;-;-;34,81699279;33,56625544;-;32,76259282;-;31,00286073;-;31,4801691;-;30,78097034;-;30,21202333;-
Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;16,03767058;15,79899606;-;15,54083721;-;15,10905354;-;15,56097753;-;14,90772102;-;16,41870403;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Total;-;-;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Homem;-;-;0,671998332;0,803381638;-;0,840925302;-;0,945520833;-;1,100458149;-;1,253345062;-;1,203653474;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Sexo;Mulher;-;-;0,514010219;0,608839061;-;0,626397673;-;0,708465068;-;0,839004975;-;0,930858268;-;0,912586486;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;Total;-;-;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;0 a 9 anos;-;-;2,600785836;3,011449114;-;3,205041929;-;2,970951248;-;3,589303694;-;3,898518575;-;3,987773932;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;10 a 19 anos;-;-;1,940655143;2,40257168;-;2,576819688;-;2,667932596;-;3,309958451;-;3,590411218;-;3,381274766;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;20 a 29 anos;-;-;1,443897176;1,756360242;-;1,945418198;-;2,170781211;-;2,672988688;-;2,739945573;-;2,728378544;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;30 a 59 anos;-;-;0,612058293;0,765333695;-;0,800161122;-;0,909613206;-;1,165498491;-;1,250659657;-;1,208456259;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade;60 anos ou mais;-;-;1,50624807;1,754630989;-;1,860457775;-;1,992167619;-;2,201661993;-;2,394645416;-;2,520022656;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;Total ;-;-;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;0 a 59 anos ;-;-;0,262305322;0,329477791;-;0,363664751;-;0,385788919;-;0,478416322;-;0,506024495;-;0,531245345;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Grupos de Idade 2;60 anos ou mais ;-;-;1,50624807;1,754630989;-;1,860457775;-;1,992167619;-;2,201661993;-;2,394645416;-;2,520022656;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Total4;-;-;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Branca;-;-;1,078589415;1,224314548;-;1,222277164;-;1,320543568;-;1,582408615;-;1,67391341;-;1,554640524;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Cor ou Raça;Preta ou parda;-;-;0,767680141;0,858303101;-;0,908855571;-;1,037914184;-;1,228852915;-;1,228179408;-;1,283888989;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Total;-;-;0;0;-;0;-;0;-;0;-;0;-;0;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;1,087550582;1,20504752;-;1,22678831;-;1,272676826;-;1,444178903;-;1,596220002;-;1,554963567;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Fundamental completo ao médio incompleto;-;-;1,63747142;1,884628778;-;1,946399608;-;2,151486322;-;2,504537693;-;2,761978488;-;2,647218895;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Médio completo ao superior incompleto;-;-;0,990416255;1,209296684;-;1,292704716;-;1,411886817;-;1,701895543;-;1,82604347;-;1,774671255;-
CV - Distribuição das pessoas que apresentaram o sintoma de perda de cheiro ou de sabor (%);País;Brasil;Nível de instrução;Superior completo ou pós-graduação;-;-;1,955828217;2,31603933;-;2,489399526;-;2,745833931;-;3,439936979;-;3,330929009;-;3,08600843;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Sexo;Total;-;-;1036,776433;703,334936;Queda;665,6218094;Estável;517,8291191;Queda;277,8325261;Queda;271,0076242;Estável;336,6714639;Aumento
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Sexo;Homem;-;-;469,348326;333,9513781;-;303,8863038;-;223,9294362;-;123,4649965;-;107,1933872;-;169,5935847;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Sexo;Mulher;-;-;567,4281068;369,3835579;-;361,7355056;-;293,8996828;-;154,3675296;-;163,814237;-;167,0778792;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Grupos de Idade;Total;-;-;1036,776433;703,334936;-;665,6218094;-;517,8291191;-;277,8325261;-;271,0076242;-;336,6714639;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Grupos de Idade;0 a 9 anos;-;-;30,99989398;42,34428078;-;31,41882533;-;27,55403931;-;14,76648895;-;27,13697496;-;26,88462174;-
Pessoas que apresentaram os sintomas de tosse, febre e dificuldade para respirar (mil pessoas) ;País;Brasil;Grupos de Idade;10 a 19 anos;-;-;91,76672829;59,34055455;-;70,4065312;-;61,79958676;-;14,59743817;-;32,22541563;-;24,29942977;-
